"table","replicate","seed","method","pearsongamma","within_ss","wb_ratio","ch","aic_improvement","aic_improvement_trimmed","aic_status"
"dou2025_area",1,101,"ACE",0.268911630757907,92.4559466314815,1.49910586080408,31.2289003166449,NA,NA,"failed"
"dou2025_area",1,101,"Original Relationality",0.127168956957017,66.6628440273019,1.16266156895308,40.7035725971903,910.991750580966,910.991750580966,"ok"
"dou2025_area",1,101,"Recursive Relationality",0.294130795522008,92.332446822041,1.5095692989062,73.2143319507579,1430.66801038002,1430.66801038002,"ok"
"dou2025_area",1,101,"Ensemble",0.307126151798869,94.2753219843733,1.5455221320479,75.6829376723574,1270.46648764313,1270.46648764313,"ok"
"dou2025_area",2,202,"eJaccard",0.0252094188867069,61.1364914095053,1.04842916912018,18.1687503916319,747.506875004941,747.506875004941,"ok"
"dou2025_area",2,202,"Podani",0.0736209997646942,78.1442698781972,1.22657856767689,51.4655811304067,NA,NA,"failed"
"dou2025_area",2,202,"Euclidean",0.00298947885887449,58.1402550870412,1.00832423436671,4.16002850972681,1029.72188995486,1029.72188995486,"ok"
"dou2025_area",2,202,"Cosine",0.0684576306127708,63.9786035052501,1.10721239152541,15.0699897175641,NA,NA,"failed"
"dou2025_area",2,202,"eDice",0.0430514069511788,61.043282765962,1.05752263485808,17.7536838863489,814.543712921675,814.543712921675,"ok"
"dou2025_area",2,202,"Correlation",0.270070514155359,91.686501963011,1.48642359066318,72.3704243438008,1267.2968996997,1267.2968996997,"ok"
"dou2025_area",2,202,"ACE",0.182674250915273,88.7476392820232,1.40302495152826,29.1014679498113,NA,NA,"failed"
"dou2025_area",2,202,"Original Relationality",0.135181061081825,65.4070650019041,1.1500390944788,35.9172207767878,834.912772624135,834.912772624135,"ok"
"dou2025_area",2,202,"Recursive Relationality",0.285554195236912,92.5037543823387,1.50038108871449,73.436162844965,1467.04406992894,1467.04406992894,"ok"
"dou2025_area",2,202,"Ensemble",0.29810805132046,93.4417323368481,1.51832258208327,74.6363572399458,1336.65234624988,1336.65234624988,"ok"
"dou2025_area",3,303,"eJaccard",0.0325854063521384,62.0121865243483,1.06195154846571,22.0073716479594,788.396837159768,788.396837159768,"ok"
"dou2025_area",3,303,"Podani",0.0361490152437527,76.0448678593923,1.17001654837686,71.4604808407924,1460.73965465318,1460.73965465318,"ok"
"dou2025_area",3,303,"Euclidean",0.00298947885887449,58.1402550870412,1.00832423436671,4.16002850972681,1029.72188995486,1029.72188995486,"ok"
"dou2025_area",3,303,"Cosine",0.0869283970991182,64.1343110348428,1.11696392826835,15.3842244357836,NA,NA,"failed"
"dou2025_area",3,303,"eDice",0.0324313573192451,60.4130271762412,1.04516247075392,14.913489138104,719.347068477293,719.347068477293,"ok"
"dou2025_area",3,303,"Correlation",0.26232005024649,89.6734061607357,1.46159797125022,69.662387448799,1225.4242317996,1225.4242317996,"ok"
"dou2025_area",3,303,"ACE",0.270594259092309,92.398528700632,1.49931880761597,31.1972615655367,NA,NA,"failed"
"dou2025_area",3,303,"Original Relationality",0.0810499173094617,64.8094975551052,1.10974225912557,33.5744839344466,905.615465527102,905.615465527102,"ok"
"dou2025_area",3,303,"Recursive Relationality",0.282730488660863,91.5977983188169,1.48641947829618,72.2536062198426,1491.80132482085,1491.80132482085,"ok"
"dou2025_area",3,303,"Ensemble",0.25812176130858,82.0187246947938,1.40321347315136,87.3778680617308,1090.19920008108,1090.19920008108,"ok"
"feardriving_fisher2021",2,202,"eJaccard",0.0430103432097305,39.7472042610446,1.070448318634,26.3916081599924,NA,NA,"failed"
"feardriving_fisher2021",2,202,"Podani",0.0796202821751644,48.5992031963678,1.21013327669277,91.0720740884339,NA,NA,"failed"
"feardriving_fisher2021",2,202,"Euclidean",0.123737791766677,50.4095510164873,1.28816816221646,101.502152356813,NA,NA,"failed"
"feardriving_fisher2021",2,202,"Cosine",0.284316422667163,56.9092800402741,1.7071857754365,0.968648377856523,NA,NA,"failed"
"feardriving_fisher2021",2,202,"eDice",0.0528472487323544,39.1170224770363,1.07386394635235,41.3956878146373,2920.06755640416,2920.06755640416,"ok"
"feardriving_fisher2021",2,202,"Correlation",0.322130615178057,62.6616144548494,1.66720185479139,104.029749660861,NA,NA,"failed"
"feardriving_fisher2021",2,202,"ACE",0.318065041220792,69.5824112476032,1.72183906041815,118.946071313789,5055.10318106329,5055.10318106329,"ok"
"feardriving_fisher2021",2,202,"Original Relationality",0.0718736039161673,44.9645837493826,1.16086376307832,67.595931323513,5850.90843769929,5850.90843769929,"ok"
"feardriving_fisher2021",2,202,"Recursive Relationality",0.335983765021271,62.8343858019743,1.62233746815902,104.44211244358,NA,NA,"failed"
"feardriving_fisher2021",2,202,"Ensemble",0.276259729524042,56.155412712956,1.49303227020479,130.151730912853,NA,NA,"failed"
"feardriving_fisher2021",3,303,"eJaccard",0.0523536529433645,39.5887125926976,1.07944167391722,24.9699473435423,NA,NA,"failed"
"feardriving_fisher2021",3,303,"Podani",0.0801748465180631,45.488526930929,1.17555151148582,71.211522056808,NA,NA,"failed"
"feardriving_fisher2021",3,303,"Euclidean",0.075850661564368,41.3295649582295,1.12242281989293,80.0796841117042,NA,NA,"failed"
"feardriving_fisher2021",3,303,"Cosine",0.345914824025147,50.1177024102963,1.66551692531528,0.719913604879372,NA,NA,"failed"
"feardriving_fisher2021",3,303,"eDice",0.0500955102161598,39.0444369905925,1.07003583970768,40.0523316402604,2858.78297143357,2858.78297143357,"ok"
"feardriving_fisher2021",3,303,"Correlation",0.388746296875398,67.9333968247709,1.79899888026167,86.6369842223451,NA,NA,"failed"
"feardriving_fisher2021",3,303,"ACE",0.292042226586189,69.0935906335236,1.68956208899157,117.9905970976,NA,NA,"failed"
"feardriving_fisher2021",3,303,"Original Relationality",0.0698308005240646,44.0874599760769,1.14819231916932,61.3507831266576,5307.99175199091,5307.99175199091,"ok"
"feardriving_fisher2021",3,303,"Recursive Relationality",0.335983765021271,62.8343858019743,1.62233746815902,104.44211244358,NA,NA,"failed"
"feardriving_fisher2021",3,303,"Ensemble",0.318836823530584,59.136522846554,1.59257709831588,142.822358740977,NA,NA,"failed"
"fivpei_perrig_2023_imi",1,101,"eJaccard",0.0417153369919077,572.180923530656,1.01423768906886,11.1072333182186,2704.82741160718,2704.82741160718,"ok"
"fivpei_perrig_2023_imi",1,101,"Podani",0.0551017251533612,587.929337644818,1.01089465454262,20.9609981031406,NA,NA,"failed"
"fivpei_perrig_2023_imi",1,101,"Euclidean",0.161939171695607,581.118315043607,0.976332389156699,22.7941118554839,NA,NA,"failed"
"fivpei_perrig_2023_imi",1,101,"Cosine",0.346355774771569,630.718001331874,1.20430431395699,1.03732236535888,NA,7018.57720393689,"failed"
"fivpei_perrig_2023_imi",1,101,"eDice",0.0201583184624591,572.017208041577,1.00943567899383,10.8897464765711,2271.11037040761,2271.11037040761,"ok"
"fivpei_perrig_2023_imi",1,101,"Correlation",0.358976368771989,624.444127989406,1.16392490679478,37.3049960521657,NA,NA,"failed"
"fivpei_perrig_2023_imi",1,101,"ACE",0.271788715514987,625.560007201128,1.12139793748881,50.5997921257795,4091.57048728877,4091.57048728877,"ok"
"fivpei_perrig_2023_imi",1,101,"Original Relationality",0.0266047267613922,567.759116301811,1.00792671893145,3.45712699559566,1595.2490269948,1595.2490269948,"ok"
"fivpei_perrig_2023_imi",1,101,"Recursive Relationality",0.10092014521811,602.402169347283,1.06008222777181,49.2294501107816,3074.55964930602,3074.55964930602,"ok"
"fivpei_perrig_2023_imi",1,101,"Ensemble",0.122549026543665,598.456531651286,1.06729693250188,88.9992798828476,2209.26896345771,2209.26896345771,"ok"
"frikha_2023_pe_ms",1,101,"eJaccard",0.10418765161684,61.3804463985335,1.11380727802815,19.8123583607573,465.591466588324,465.591466588324,"ok"
"frikha_2023_pe_ms",1,101,"Podani",0.192367524775512,69.4534651207373,1.22985302505276,23.4133080521984,498.14566200717,498.14566200717,"ok"
"frikha_2023_pe_ms",1,101,"Euclidean",0.16383182547479,67.7739260718132,1.21770722987524,16.0587509623375,NA,NA,"failed"
"frikha_2023_pe_ms",1,101,"Cosine",0.300330390725412,70.2509121935803,1.34347615805946,18.1634125366927,NA,NA,"failed"
"frikha_2023_pe_ms",1,101,"eDice",0.121467212195378,62.1246046405722,1.13291174833122,21.4017544255498,446.146712783434,446.146712783434,"ok"
"frikha_2023_pe_ms",1,101,"Correlation",0.446252040984014,74.2954455288501,1.57603330447491,42.8778472904809,492.273513097505,492.273513097505,"ok"
"frikha_2023_pe_ms",1,101,"ACE",0.415586115383748,74.290590306755,1.49560134654289,21.2947818800696,NA,NA,"failed"
"frikha_2023_pe_ms",1,101,"Original Relationality",0.0735121114471371,62.5847220978119,1.13116045435412,14.8614984083129,376.444686766905,376.444686766905,"ok"
"frikha_2023_pe_ms",1,101,"Recursive Relationality",0.311440427671722,74.5231977758322,1.41665936227876,43.2128663495624,566.937063873324,566.937063873324,"ok"
"frikha_2023_pe_ms",1,101,"Ensemble",0.468594060264466,74.1058340931157,1.58822645363906,42.5973617657188,472.941655662526,472.941655662526,"ok"
"frikha_2023_pe_ms",2,202,"eJaccard",0.108361522379863,60.7583879829842,1.11081156173289,18.4538716256549,425.762164071112,425.762164071112,"ok"
"frikha_2023_pe_ms",2,202,"Podani",0.111468290939071,66.4828571060244,1.17478853472635,29.9958383272106,395.167536253883,395.167536253883,"ok"
"frikha_2023_pe_ms",2,202,"Euclidean",0.162081025875557,67.3221255348028,1.21194035428657,20.9464513821301,419.575539259772,419.575539259772,"ok"
"frikha_2023_pe_ms",2,202,"Cosine",0.232007120535685,71.6359652108891,1.32529500610979,19.2768263992374,NA,NA,"failed"
"frikha_2023_pe_ms",2,202,"eDice",0.102024683531479,60.4829486926906,1.12411710674766,35.8038574414675,255.812965106221,255.812965106221,"ok"
"frikha_2023_pe_ms",2,202,"Correlation",0.468143316239962,74.4871622651636,1.59025495980452,43.1599952567346,527.682633560917,527.682633560917,"ok"
"frikha_2023_pe_ms",2,202,"ACE",0.393862258868294,71.8117459316263,1.44273237057586,25.9721833172483,NA,NA,"failed"
"frikha_2023_pe_ms",2,202,"Original Relationality",0.0672279774426131,61.6418592107572,1.11181598459229,13.5388406401951,340.036295063177,340.036295063177,"ok"
"frikha_2023_pe_ms",2,202,"Recursive Relationality",0.470656356822134,73.6249198881658,1.59465881920692,41.8794833630173,411.474377772804,411.474377772804,"ok"
"frikha_2023_pe_ms",2,202,"Ensemble",0.383929775518319,72.3796088238028,1.50868784054326,39.9762269686793,NA,NA,"failed"
"frikha_2023_pe_ms",3,303,"eJaccard",0.116507663809485,60.763147215648,1.11547757247765,18.4643706985609,448.165928222307,448.165928222307,"ok"
"frikha_2023_pe_ms",3,303,"Podani",0.106771504576146,71.3667347536721,1.22709498594154,25.5022647444512,591.460321895157,591.460321895157,"ok"
"frikha_2023_pe_ms",3,303,"Euclidean",0.175000071207491,69.1405019984498,1.24013834555081,17.2385605038935,NA,NA,"failed"
"frikha_2023_pe_ms",3,303,"Cosine",0.323576262860288,70.6458286219966,1.36424009163472,18.4853266523496,NA,NA,"failed"
"frikha_2023_pe_ms",3,303,"eDice",0.102658760344767,60.4282320991184,1.12376075223869,35.5592000685215,256.286461989964,256.286461989964,"ok"
"frikha_2023_pe_ms",3,303,"Correlation",0.531294135321226,77.9382408783084,1.68430699728574,31.896100761967,594.836860159769,594.836860159769,"ok"
"frikha_2023_pe_ms",3,303,"ACE",0.411252628237684,73.90894016453,1.4823949508057,21.0135866458517,NA,NA,"failed"
"frikha_2023_pe_ms",3,303,"Original Relationality",0.0898236456898211,63.4588453476567,1.15705962569873,24.1581332237224,355.719810988614,355.719810988614,"ok"
"frikha_2023_pe_ms",3,303,"Recursive Relationality",0.311610383845565,74.267148496564,1.41448355386206,42.8360794071397,500.713527102861,500.713527102861,"ok"
"frikha_2023_pe_ms",3,303,"Ensemble",0.448976990286984,73.5650127461855,1.58473862835825,41.7894003364709,NA,NA,"failed"
"fukuda_2021_info_reliability",1,101,"eJaccard",0.275787855217087,131.546988847148,1.40914219732994,88.7831561489363,1836.71569244493,1836.71569244493,"ok"
"fukuda_2021_info_reliability",1,101,"Podani",0.279339421556689,144.434954188411,1.4722454093626,107.451624924462,1397.57502695117,1397.57502695117,"ok"
"fukuda_2021_info_reliability",1,101,"Euclidean",0.0566327496157852,110.214002619481,1.13413577459753,48.2872124177185,2435.84300491247,2435.84300491247,"ok"
"fukuda_2021_info_reliability",1,101,"Cosine",0.236177913511026,134.216244471371,1.39559296068308,92.9440029922608,1882.22449380555,1882.22449380555,"ok"
"fukuda_2021_info_reliability",1,101,"eDice",0.115336223989258,106.050123085649,1.14498560131144,57.7885585775873,1230.48818976536,1230.48818976536,"ok"
"fukuda_2021_info_reliability",1,101,"Correlation",0.405891722126793,173.405189948618,1.74222677343712,83.3845888420271,NA,NA,"failed"
"fukuda_2021_info_reliability",1,101,"ACE",0.32551308448447,164.899124380462,1.59907435902828,78.4833662289208,NA,NA,"failed"
"fukuda_2021_info_reliability",1,101,"Original Relationality",0.131653191059286,110.487851253287,1.19342221080009,73.4412608542059,1086.55553299243,1086.55553299243,"ok"
"fukuda_2021_info_reliability",1,101,"Recursive Relationality",0.335006683965942,153.948346903978,1.58091742344823,119.226753140275,1964.43595072533,1964.43595072533,"ok"
"fukuda_2021_info_reliability",1,101,"Ensemble",0.364607817716685,158.321099036072,1.63069391877977,124.164383696953,1718.0949517553,1718.0949517553,"ok"
"fukuda_2021_info_reliability",2,202,"eJaccard",0.230012520208086,130.252355056358,1.35739003964896,86.7036605764012,1950.93318865652,1950.93318865652,"ok"
"fukuda_2021_info_reliability",2,202,"Podani",0.301037287319687,154.778709057973,1.52778738987317,71.9501819328192,NA,NA,"failed"
"fukuda_2021_info_reliability",2,202,"Euclidean",0.123017324693714,116.142998477037,1.21146822203826,61.0348261574039,2614.00073082234,2614.00073082234,"ok"
"fukuda_2021_info_reliability",2,202,"Cosine",0.240367213650364,134.695914311915,1.39888941817066,93.674234327709,1897.18296631732,1897.18296631732,"ok"
"fukuda_2021_info_reliability",2,202,"eDice",0.100648061504716,111.064440746582,1.17163195430734,75.383181575335,1277.91644945274,1277.91644945274,"ok"
"fukuda_2021_info_reliability",2,202,"Correlation",0.41128213966042,175.141807568505,1.73643700662457,84.3267136234744,NA,NA,"failed"
"fukuda_2021_info_reliability",2,202,"ACE",0.321695429730727,165.10918687349,1.60012315647088,78.6104865762635,NA,NA,"failed"
"fukuda_2021_info_reliability",2,202,"Original Relationality",0.149290912471454,126.07259803117,1.27862590745847,79.6984320581161,1447.37500356377,1447.37500356377,"ok"
"fukuda_2021_info_reliability",2,202,"Recursive Relationality",0.314271155466935,153.713904211862,1.57197239049506,118.954090224797,2023.01259413553,2023.01259413553,"ok"
"fukuda_2021_info_reliability",2,202,"Ensemble",0.368421508165455,158.804309563383,1.63232505595496,124.693331557689,1830.34452718955,1830.34452718955,"ok"
"fukuda_2021_info_reliability",3,303,"eJaccard",0.241221805809052,131.60781785365,1.37514756696529,88.8798559724152,1885.24971933593,1885.24971933593,"ok"
"fukuda_2021_info_reliability",3,303,"Podani",0.266904092588862,147.849115502046,1.46984595433939,83.7950191454454,1544.88310144088,1544.88310144088,"ok"
"fukuda_2021_info_reliability",3,303,"Euclidean",0.120383006794893,115.958791483343,1.20854597492064,60.6583937909986,2613.25928199015,2613.25928199015,"ok"
"fukuda_2021_info_reliability",3,303,"Cosine",0.234089294659886,133.50835223653,1.39000342562768,91.8567485579314,1866.5230656425,1866.5230656425,"ok"
"fukuda_2021_info_reliability",3,303,"eDice",0.145869756085338,108.06515114202,1.18304454688701,65.0552812912097,1157.73919205739,1157.73919205739,"ok"
"fukuda_2021_info_reliability",3,303,"Correlation",0.407829044975954,174.251265479537,1.73261666212391,83.8459353591944,NA,NA,"failed"
"fukuda_2021_info_reliability",3,303,"ACE",0.299864945371249,166.738659503808,1.58748520248608,66.2470578238823,NA,NA,"failed"
"fukuda_2021_info_reliability",3,303,"Original Relationality",0.133076031596336,116.985568580126,1.22779597402644,94.2175666849404,1291.1528252985,1291.1528252985,"ok"
"fukuda_2021_info_reliability",3,303,"Recursive Relationality",0.347931796842048,154.169978290885,1.58817798040687,119.483753647655,2140.41629311934,2140.41629311934,"ok"
"fukuda_2021_info_reliability",3,303,"Ensemble",0.385310113935594,159.842874020743,1.65184489003767,125.819375788127,1797.61734577124,1797.61734577124,"ok"
"gillman_2023_pss",1,101,"eJaccard",0.247773498602157,57.9193763600158,1.36662676095181,55.7945172208137,715.868678224486,715.868678224486,"ok"
"gillman_2023_pss",1,101,"Podani",0.220062011059478,67.0036676528579,1.48198975409408,49.7871440104869,678.822388288205,678.822388288205,"ok"
"gillman_2023_pss",1,101,"Euclidean",0.102656815131691,50.1386318429492,1.16299672000431,22.581853484064,NA,NA,"failed"
"gillman_2023_pss",1,101,"Cosine",0.322573771564762,57.5265599111971,1.44236245854421,54.8337187972688,657.973904275719,657.973904275719,"ok"
"gillman_2023_pss",1,101,"eDice",0.258885982894938,61.6754450744521,1.42883598820939,42.7998559864261,613.655241082155,613.655241082155,"ok"
"gillman_2023_pss",1,101,"Correlation",0.359511494522812,68.0426701712733,1.58850401439464,51.022163558022,775.496793779856,775.496793779856,"ok"
"gillman_2023_pss",1,101,"ACE",0.25862136985519,63.745340075975,1.4434321646424,27.2520500087109,NA,NA,"failed"
"gillman_2023_pss",1,101,"Original Relationality",0.0587795339930494,45.6043721839288,1.09585693801483,17.7984101581961,78.3748292684359,78.3748292684359,"ok"
"gillman_2023_pss",1,101,"Recursive Relationality",0.250369490384439,64.1181293424485,1.44837857172862,46.1472848389012,902.30369975362,902.30369975362,"ok"
"gillman_2023_pss",1,101,"Ensemble",0.344460315153673,67.822831389043,1.58441685392615,50.7640063826852,695.253558716284,695.253558716284,"ok"
"gillman_2023_pss",2,202,"eJaccard",0.235582290042387,58.0042344543768,1.35732530934746,56.0003642464163,713.853327863249,713.853327863249,"ok"
"gillman_2023_pss",2,202,"Podani",0.214743296597378,66.7270014269454,1.4703871504018,49.4517980214815,701.648443032038,701.648443032038,"ok"
"gillman_2023_pss",2,202,"Euclidean",0.102656815131691,50.1386318429492,1.16299672000431,22.581853484064,NA,NA,"failed"
"gillman_2023_pss",2,202,"Cosine",0.317521734335641,58.0582145004888,1.44977036597366,56.1309948020051,662.419366544911,662.419366544911,"ok"
"gillman_2023_pss",2,202,"eDice",0.231688556912224,57.1054552472659,1.35149214678885,53.789049220992,510.321302872528,510.321302872528,"ok"
"gillman_2023_pss",2,202,"Correlation",0.345157863307497,68.3520229568108,1.58936643953326,51.3826247093325,725.640396975708,725.640396975708,"ok"
"gillman_2023_pss",2,202,"ACE",0.307079294864053,64.2321786066555,1.47408494983447,27.6366867740323,NA,NA,"failed"
"gillman_2023_pss",2,202,"Original Relationality",0.0760301968831678,46.3405658352631,1.11163404112723,20.6373693628069,66.7010337192678,66.7010337192678,"ok"
"gillman_2023_pss",2,202,"Recursive Relationality",0.270154171905508,63.4545551472284,1.44744788600151,45.2634258212667,909.825649981662,909.825649981662,"ok"
"gillman_2023_pss",2,202,"Ensemble",0.181414822888201,63.5356472763665,1.42731639327554,68.2322611422136,568.075313363661,568.075313363661,"ok"
"gillman_2023_pss",3,303,"eJaccard",0.221127522972719,57.7406168276113,1.34466349795804,55.3589062472863,709.971885564837,709.971885564837,"ok"
"gillman_2023_pss",3,303,"Podani",0.209946786447191,66.7052686333722,1.46520550336232,49.4253379530116,724.0302726993,724.0302726993,"ok"
"gillman_2023_pss",3,303,"Euclidean",0.102012729860895,50.3802496957685,1.16637042687841,23.1002157518427,NA,NA,"failed"
"gillman_2023_pss",3,303,"Cosine",0.322615097099621,57.8538314986187,1.4508126162401,55.6351064933358,670.345901717687,670.345901717687,"ok"
"gillman_2023_pss",3,303,"eDice",0.231085120533634,55.7401190337446,1.32572944023004,50.2933905725653,552.77795023615,552.77795023615,"ok"
"gillman_2023_pss",3,303,"Correlation",0.340206762932948,68.4583333849689,1.58672202117409,51.5057466147284,766.797327416851,766.797327416851,"ok"
"gillman_2023_pss",3,303,"ACE",0.303961724272306,62.7786185788413,1.45443191426953,26.4705875410329,NA,NA,"failed"
"gillman_2023_pss",3,303,"Original Relationality",0.0452103004416603,46.6760444461562,1.10003647826082,21.9013614541294,53.2262441465846,53.2262441465846,"ok"
"gillman_2023_pss",3,303,"Recursive Relationality",0.255623239813179,64.1552626378513,1.46032776220132,46.1962049593033,844.715728846279,844.715728846279,"ok"
"gillman_2023_pss",3,303,"Ensemble",0.323485883576451,67.0535404718505,1.5653278952987,49.8473002642098,690.106650501368,690.106650501368,"ok"
"goksel_2026_embarrassment_puremorality",1,101,"eJaccard",0.00530457159723282,43.4664747900962,1.00932342304507,2.76887495201286,738.219401445598,738.219401445598,"ok"
"goksel_2026_embarrassment_puremorality",1,101,"Podani",0.237955072513319,66.8228454091039,1.43285517780756,42.5778419968126,859.037798110845,859.037798110845,"ok"
"goksel_2026_embarrassment_puremorality",1,101,"Euclidean",0.0120334480980842,44.1041443195232,1.02175957380458,4.11911390908032,681.726237190598,681.726237190598,"ok"
"goksel_2026_embarrassment_puremorality",1,101,"Cosine",0.146581699056827,55.7901907151731,1.32647960465834,2.46723293862656,NA,931.635841855759,"failed"
"goksel_2026_embarrassment_puremorality",1,101,"eDice",0.00744756203547579,42.905604367549,1.00235008728492,0.325720453247341,484.929369066336,484.929369066336,"ok"
"goksel_2026_embarrassment_puremorality",1,101,"Correlation",0.334606758688331,83.2935408257068,1.70374288967148,57.7392068383755,971.185186452414,971.185186452414,"ok"
"goksel_2026_embarrassment_puremorality",1,101,"ACE",0.232720466069689,70.698279600984,1.50657143021537,62.5050883949073,609.52807681979,609.52807681979,"ok"
"goksel_2026_embarrassment_puremorality",1,101,"Original Relationality",0.0364545470186056,47.1651670472585,1.07251200133837,21.3333290621189,268.930668571888,268.930668571888,"ok"
"goksel_2026_embarrassment_puremorality",1,101,"Recursive Relationality",0.217618849391388,60.1162351259908,1.39585665415529,34.02424108992,NA,NA,"failed"
"goksel_2026_embarrassment_puremorality",1,101,"Ensemble",0.287621956495508,61.5893534023065,1.4501095253798,72.4278209544558,573.10850595902,573.10850595902,"ok"
"goksel_2026_embarrassment_puremorality",2,202,"eJaccard",0.000473771521795611,43.3792605996612,1.00619870934641,2.2929260046032,749.803922430405,749.803922430405,"ok"
"goksel_2026_embarrassment_puremorality",2,202,"Podani",0.275733883001756,72.3937248140005,1.51288889697868,38.7010613359357,1182.46374026758,1182.46374026758,"ok"
"goksel_2026_embarrassment_puremorality",2,202,"Euclidean",0.0112208202778366,43.7198708448242,1.01521552657763,4.14094517910456,606.493932155836,606.493932155836,"ok"
"goksel_2026_embarrassment_puremorality",2,202,"Cosine",0.146581699056827,55.7901907151731,1.32647960465834,2.46723293862656,NA,931.635841855759,"failed"
"goksel_2026_embarrassment_puremorality",2,202,"eDice",0.000898460361964201,43.4490477446025,1.00687473045777,2.67392410037976,486.458225601535,486.458225601535,"ok"
"goksel_2026_embarrassment_puremorality",2,202,"Correlation",0.327847691517479,86.2180498564289,1.74199505296139,47.7601817167014,1118.67796171578,1118.67796171578,"ok"
"goksel_2026_embarrassment_puremorality",2,202,"ACE",0.224676693401988,68.3520788427435,1.48007758990343,88.9578708775898,518.118320681135,518.118320681135,"ok"
"goksel_2026_embarrassment_puremorality",2,202,"Original Relationality",0.113582359466759,55.9577907972984,1.21503425106007,36.998440615233,373.644306034221,373.644306034221,"ok"
"goksel_2026_embarrassment_puremorality",2,202,"Recursive Relationality",0.181634803763731,55.5065218352858,1.30278112826252,54.1187666115277,645.844415686204,645.844415686204,"ok"
"goksel_2026_embarrassment_puremorality",2,202,"Ensemble",0.320855345626869,81.7427893968986,1.6922102597701,56.5722788305807,932.789051890119,932.789051890119,"ok"
"goksel_2026_embarrassment_puremorality",3,303,"eJaccard",0.00161189407368369,43.4585793323311,1.00895762327834,2.72586616920813,735.139595011224,735.139595011224,"ok"
"goksel_2026_embarrassment_puremorality",3,303,"Podani",0.280259312833552,68.1660697306564,1.47582799253158,44.0886802748992,820.150992848761,820.150992848761,"ok"
"goksel_2026_embarrassment_puremorality",3,303,"Euclidean",0.0140810156763208,44.4764677277771,1.02673520181692,5.41845016795796,685.526965696823,685.526965696823,"ok"
"goksel_2026_embarrassment_puremorality",3,303,"Cosine",0.146581699056827,55.7901907151731,1.32647960465834,2.46723293862656,NA,931.635841855759,"failed"
"goksel_2026_embarrassment_puremorality",3,303,"eDice",0.000182884016141441,44.0214337381159,1.01462980977864,5.7532406340054,502.315607962462,502.315607962462,"ok"
"goksel_2026_embarrassment_puremorality",3,303,"Correlation",0.28065993977153,79.2262479320385,1.65000621249588,72.9277479040997,833.901296064769,833.901296064769,"ok"
"goksel_2026_embarrassment_puremorality",3,303,"ACE",0.214207626562727,68.8567898980434,1.48105012346037,90.061324537991,494.75626771472,494.75626771472,"ok"
"goksel_2026_embarrassment_puremorality",3,303,"Original Relationality",0.0342634917652878,45.382386158411,1.0545926179716,12.7629694037724,285.031337668242,285.031337668242,"ok"
"goksel_2026_embarrassment_puremorality",3,303,"Recursive Relationality",0.270895039992987,60.5344491192394,1.43726349481608,46.2474717531757,777.653728773121,777.653728773121,"ok"
"goksel_2026_embarrassment_puremorality",3,303,"Ensemble",0.345810056497697,68.9733609862385,1.60915163415165,90.3138891334805,615.277848196389,615.277848196389,"ok"
"grit_brummerhoffman_2021",1,101,"eJaccard",0.0860175179816047,191.898673654581,1.13423128993342,121.105846677845,2808.87486581159,2808.87486581159,"ok"
"grit_brummerhoffman_2021",1,101,"Podani",0.273481309594012,252.752271582617,1.5020878789144,307.913073158288,2002.76637395742,2002.76637395742,"ok"
"grit_brummerhoffman_2021",1,101,"Euclidean",0.0475527845824758,182.660160659769,1.07777760085907,54.5448993904194,3397.41129051211,3397.41129051211,"ok"
"grit_brummerhoffman_2021",1,101,"Cosine",0.148034796689684,216.906004144654,1.25022576288879,140.294775742263,3613.07142482314,3613.07142482314,"ok"
"grit_brummerhoffman_2021",1,101,"eDice",0.0936751659929679,194.402077670974,1.14768310032309,131.097388759048,2537.89723827061,2537.89723827061,"ok"
"grit_brummerhoffman_2021",1,101,"Correlation",0.390997139228195,313.952175551822,1.70909728391581,168.815647291833,4137.53716326722,4137.53716326722,"ok"
"grit_brummerhoffman_2021",1,101,"ACE",0.241270617325088,307.987296006626,1.58220542654381,137.546313023693,3653.1727105574,3653.1727105574,"ok"
"grit_brummerhoffman_2021",1,101,"Original Relationality",0.077071646526789,197.478788400906,1.14835996420473,95.3002602701702,1929.63628167699,1929.63628167699,"ok"
"grit_brummerhoffman_2021",1,101,"Recursive Relationality",0.342728655003337,265.175242777793,1.56261729234916,223.549127528111,3180.93255881405,3180.93255881405,"ok"
"grit_brummerhoffman_2021",1,101,"Ensemble",0.269246273489798,251.572385820695,1.49062127832383,305.150229075671,2122.92694011909,2122.92694011909,"ok"
"hao_2025_self_efficacy",1,101,"eJaccard",0.0480761515851354,81.9130483848127,1.09972025125899,23.8459654700167,916.801438344505,916.801438344505,"ok"
"hao_2025_self_efficacy",1,101,"Podani",0.374794654457155,141.991788042057,1.75372987184141,50.0728677770403,NA,NA,"failed"
"hao_2025_self_efficacy",1,101,"Euclidean",0.017804587733005,76.2518514895333,1.02082015738517,15.5828445016206,778.795383971481,778.795383971481,"ok"
"hao_2025_self_efficacy",1,101,"Cosine",0.132792062614155,89.1805995264089,1.20131586674807,38.6358271047746,975.028506765384,975.028506765384,"ok"
"hao_2025_self_efficacy",1,101,"eDice",0.0131941990087138,74.3123682909531,1.02110631255867,7.93798113996975,782.923432921675,782.923432921675,"ok"
