"table","replicate","seed","n_items","n_resp","method","status","k","largest_prop","n_substantive","secs","degenerate"
"fukuda_2021_info_reliability",2,202,8,898,"Ensemble","ok",4,0.2728285077951,4,0.791000000000167,FALSE
"fukuda_2021_info_reliability",3,303,8,898,"eJaccard","ok",4,0.287305122494432,4,2.29299999999967,FALSE
"fukuda_2021_info_reliability",3,303,8,898,"Podani","ok",5,0.302895322939866,5,47.2190000000001,FALSE
"fukuda_2021_info_reliability",3,303,8,898,"Euclidean","ok",4,0.406458797327394,4,1.70100000000002,FALSE
"fukuda_2021_info_reliability",3,303,8,898,"Cosine","ok",4,0.321826280623608,4,1.45100000000002,FALSE
"fukuda_2021_info_reliability",3,303,8,898,"eDice","ok",3,0.432071269487751,3,1.88600000000042,FALSE
"fukuda_2021_info_reliability",3,303,8,898,"Correlation","ok",6,0.2728285077951,5,0.378999999999905,FALSE
"fukuda_2021_info_reliability",3,303,8,898,"ACE","ok",7,0.247216035634744,6,822.379,FALSE
"fukuda_2021_info_reliability",3,303,8,898,"Original Relationality","ok",3,0.38641425389755,3,18.8519999999999,FALSE
"fukuda_2021_info_reliability",3,303,8,898,"Recursive Relationality","ok",4,0.275055679287305,4,7.8760000000002,FALSE
"fukuda_2021_info_reliability",3,303,8,898,"Ensemble","ok",4,0.258351893095768,4,0.551000000000386,FALSE
"gillman_2023_pss",1,101,10,396,"eJaccard","ok",3,0.348484848484849,3,0.300000000000182,FALSE
"gillman_2023_pss",1,101,10,396,"Podani","ok",4,0.411616161616162,4,13.3199999999997,FALSE
"gillman_2023_pss",1,101,10,396,"Euclidean","ok",4,0.44949494949495,3,0.358999999999924,FALSE
"gillman_2023_pss",1,101,10,396,"Cosine","ok",3,0.421717171717172,3,0.119000000000142,FALSE
"gillman_2023_pss",1,101,10,396,"eDice","ok",4,0.361111111111111,4,0.30600000000004,FALSE
"gillman_2023_pss",1,101,10,396,"Correlation","ok",4,0.305555555555556,4,0.0999999999999091,FALSE
"gillman_2023_pss",1,101,10,396,"ACE","ok",6,0.340909090909091,4,206.188,FALSE
"gillman_2023_pss",1,101,10,396,"Original Relationality","ok",3,0.454545454545455,3,6.26800000000003,FALSE
"gillman_2023_pss",1,101,10,396,"Recursive Relationality","ok",4,0.330808080808081,4,4.56800000000021,FALSE
"gillman_2023_pss",1,101,10,396,"Ensemble","ok",4,0.340909090909091,4,0.126000000000204,FALSE
"gillman_2023_pss",2,202,10,396,"eJaccard","ok",3,0.338383838383838,3,0.346000000000458,FALSE
"gillman_2023_pss",2,202,10,396,"Podani","ok",4,0.401515151515151,4,15.6480000000001,FALSE
"gillman_2023_pss",2,202,10,396,"Euclidean","ok",4,0.44949494949495,3,0.326999999999316,FALSE
"gillman_2023_pss",2,202,10,396,"Cosine","ok",3,0.419191919191919,3,0.1200000000008,FALSE
"gillman_2023_pss",2,202,10,396,"eDice","ok",3,0.358585858585859,3,0.320999999999913,FALSE
"gillman_2023_pss",2,202,10,396,"Correlation","ok",4,0.308080808080808,4,0.106999999999971,FALSE
"gillman_2023_pss",2,202,10,396,"ACE","ok",6,0.295454545454545,4,185.429999999999,FALSE
"gillman_2023_pss",2,202,10,396,"Original Relationality","ok",3,0.421717171717172,3,5.53700000000026,FALSE
"gillman_2023_pss",2,202,10,396,"Recursive Relationality","ok",4,0.28030303030303,4,4.35300000000007,FALSE
"gillman_2023_pss",2,202,10,396,"Ensemble","ok",3,0.527777777777778,3,0.735999999999876,FALSE
"gillman_2023_pss",3,303,10,396,"eJaccard","ok",3,0.345959595959596,3,0.26299999999992,FALSE
"gillman_2023_pss",3,303,10,396,"Podani","ok",4,0.401515151515151,4,10.7399999999998,FALSE
"gillman_2023_pss",3,303,10,396,"Euclidean","ok",4,0.416666666666667,3,0.304000000000087,FALSE
"gillman_2023_pss",3,303,10,396,"Cosine","ok",3,0.421717171717172,3,0.113999999999578,FALSE
"gillman_2023_pss",3,303,10,396,"eDice","ok",3,0.361111111111111,3,0.354000000000269,FALSE
"gillman_2023_pss",3,303,10,396,"Correlation","ok",4,0.303030303030303,4,0.0839999999998327,FALSE
"gillman_2023_pss",3,303,10,396,"ACE","ok",6,0.310606060606061,4,202.493,FALSE
"gillman_2023_pss",3,303,10,396,"Original Relationality","ok",3,0.431818181818182,3,4.70600000000013,FALSE
"gillman_2023_pss",3,303,10,396,"Recursive Relationality","ok",4,0.361111111111111,4,4.57600000000002,FALSE
"gillman_2023_pss",3,303,10,396,"Ensemble","ok",4,0.371212121212121,4,0.151999999999134,FALSE
"goksel_2026_embarrassment_puremorality",1,101,8,482,"eJaccard","ok",3,0.483402489626556,3,0.429000000000087,FALSE
"goksel_2026_embarrassment_puremorality",1,101,8,482,"Podani","ok",5,0.238589211618257,5,15.2959999999998,FALSE
"goksel_2026_embarrassment_puremorality",1,101,8,482,"Euclidean","ok",4,0.29253112033195,4,0.441000000000258,FALSE
"goksel_2026_embarrassment_puremorality",1,101,8,482,"Cosine","ok",42,0.365145228215768,3,0.197000000000116,FALSE
"goksel_2026_embarrassment_puremorality",1,101,8,482,"eDice","ok",3,0.464730290456432,3,0.402000000000044,FALSE
"goksel_2026_embarrassment_puremorality",1,101,8,482,"Correlation","ok",5,0.288381742738589,5,0.0960000000000036,FALSE
"goksel_2026_embarrassment_puremorality",1,101,8,482,"ACE","ok",4,0.441908713692946,3,257.139,FALSE
"goksel_2026_embarrassment_puremorality",1,101,8,482,"Original Relationality","ok",3,0.390041493775934,3,8.62900000000036,FALSE
"goksel_2026_embarrassment_puremorality",1,101,8,482,"Recursive Relationality","ok",5,0.479253112033195,3,2.93099999999959,FALSE
"goksel_2026_embarrassment_puremorality",1,101,8,482,"Ensemble","ok",3,0.360995850622407,3,0.325000000000273,FALSE
"goksel_2026_embarrassment_puremorality",2,202,8,482,"eJaccard","ok",3,0.466804979253112,3,0.979000000000269,FALSE
"goksel_2026_embarrassment_puremorality",2,202,8,482,"Podani","ok",6,0.29253112033195,6,12.5809999999997,FALSE
"goksel_2026_embarrassment_puremorality",2,202,8,482,"Euclidean","ok",3,0.394190871369295,3,0.273999999999887,FALSE
"goksel_2026_embarrassment_puremorality",2,202,8,482,"Cosine","ok",42,0.365145228215768,3,0.120000000000346,FALSE
"goksel_2026_embarrassment_puremorality",2,202,8,482,"eDice","ok",3,0.439834024896266,3,0.311999999999898,FALSE
"goksel_2026_embarrassment_puremorality",2,202,8,482,"Correlation","ok",6,0.317427385892116,5,0.0540000000000873,FALSE
"goksel_2026_embarrassment_puremorality",2,202,8,482,"ACE","ok",3,0.470954356846473,3,181.326,FALSE
"goksel_2026_embarrassment_puremorality",2,202,8,482,"Original Relationality","ok",4,0.336099585062241,4,5.21399999999994,FALSE
"goksel_2026_embarrassment_puremorality",2,202,8,482,"Recursive Relationality","ok",3,0.45643153526971,3,2.03899999999976,FALSE
"goksel_2026_embarrassment_puremorality",2,202,8,482,"Ensemble","ok",5,0.33195020746888,5,0.240000000000236,FALSE
"goksel_2026_embarrassment_puremorality",3,303,8,482,"eJaccard","ok",3,0.464730290456432,3,0.770999999999731,FALSE
"goksel_2026_embarrassment_puremorality",3,303,8,482,"Podani","ok",5,0.269709543568465,5,8.12000000000035,FALSE
"goksel_2026_embarrassment_puremorality",3,303,8,482,"Euclidean","ok",4,0.280082987551867,4,0.378999999999905,FALSE
"goksel_2026_embarrassment_puremorality",3,303,8,482,"Cosine","ok",42,0.365145228215768,3,0.132000000000062,FALSE
"goksel_2026_embarrassment_puremorality",3,303,8,482,"eDice","ok",3,0.425311203319502,3,0.277999999999793,FALSE
"goksel_2026_embarrassment_puremorality",3,303,8,482,"Correlation","ok",4,0.408713692946058,4,0.055000000000291,FALSE
"goksel_2026_embarrassment_puremorality",3,303,8,482,"ACE","ok",3,0.489626556016597,3,209.542,FALSE
"goksel_2026_embarrassment_puremorality",3,303,8,482,"Original Relationality","ok",3,0.394190871369295,3,8.83500000000004,FALSE
"goksel_2026_embarrassment_puremorality",3,303,8,482,"Recursive Relationality","ok",4,0.479253112033195,3,2.92099999999982,FALSE
"goksel_2026_embarrassment_puremorality",3,303,8,482,"Ensemble","ok",3,0.369294605809129,3,0.295999999999822,FALSE
"grit_brummerhoffman_2021",1,101,8,1797,"eJaccard","ok",3,0.413466889259878,3,7.15299999999991,FALSE
"grit_brummerhoffman_2021",1,101,8,1797,"Podani","ok",3,0.432943795214246,3,103.061,FALSE
"grit_brummerhoffman_2021",1,101,8,1797,"Euclidean","ok",4,0.317195325542571,4,7.35900000000004,FALSE
"grit_brummerhoffman_2021",1,101,8,1797,"Cosine","ok",4,0.335002782415136,4,3.11599999999999,FALSE
"grit_brummerhoffman_2021",1,101,8,1797,"eDice","ok",3,0.398441847523651,3,6.10500000000002,FALSE
"grit_brummerhoffman_2021",1,101,8,1797,"Correlation","ok",6,0.223706176961603,6,1.15800000000002,FALSE
"grit_brummerhoffman_2021",1,101,8,1797,"ACE","ok",7,0.282693377851976,7,1954.025,FALSE
"grit_brummerhoffman_2021",1,101,8,1797,"Original Relationality","ok",4,0.400667779632721,4,68.5239999999999,FALSE
"grit_brummerhoffman_2021",1,101,8,1797,"Recursive Relationality","ok",4,0.325542570951586,4,26.248,FALSE
"grit_brummerhoffman_2021",1,101,8,1797,"Ensemble","ok",3,0.429048414023372,3,3.1869999999999,FALSE
"hao_2025_self_efficacy",1,101,6,620,"eJaccard","ok",4,0.432258064516129,4,1.55599999999993,FALSE
"hao_2025_self_efficacy",1,101,6,620,"Podani","ok",7,0.219354838709677,6,7.59900000000005,FALSE
"hao_2025_self_efficacy",1,101,6,620,"Euclidean","ok",3,0.485483870967742,3,0.558999999999969,FALSE
"hao_2025_self_efficacy",1,101,6,620,"Cosine","ok",4,0.27258064516129,4,0.247000000000071,FALSE
"hao_2025_self_efficacy",1,101,6,620,"eDice","ok",3,0.370967741935484,3,1.2299999999999,FALSE
"hao_2025_self_efficacy",1,101,6,620,"Correlation","ok",8,0.185483870967742,8,0.0990000000000464,FALSE
"hao_2025_self_efficacy",1,101,6,620,"ACE","ok",19,0.156451612903226,9,430.893,FALSE
"hao_2025_self_efficacy",1,101,6,620,"Original Relationality","ok",5,0.290322580645161,5,13.8969999999999,FALSE
"hao_2025_self_efficacy",1,101,6,620,"Recursive Relationality","ok",4,0.3,4,2.38000000000011,FALSE
"hao_2025_self_efficacy",1,101,6,620,"Ensemble","ok",4,0.293548387096774,4,0.414999999999964,FALSE
"hao_2025_self_efficacy",2,202,6,620,"eJaccard","ok",4,0.412903225806452,4,0.978000000000065,FALSE
"hao_2025_self_efficacy",2,202,6,620,"Podani","ok",7,0.258064516129032,7,10.3609999999999,FALSE
"hao_2025_self_efficacy",2,202,6,620,"Euclidean","ok",3,0.545161290322581,3,0.7650000000001,FALSE
"hao_2025_self_efficacy",2,202,6,620,"Cosine","ok",4,0.262903225806452,4,0.978000000000065,FALSE
"hao_2025_self_efficacy",2,202,6,620,"eDice","ok",3,0.366129032258065,3,0.714999999999918,FALSE
"hao_2025_self_efficacy",2,202,6,620,"Correlation","ok",8,0.187096774193548,8,0.147999999999911,FALSE
"hao_2025_self_efficacy",2,202,6,620,"ACE","ok",18,0.219354838709677,7,349.55,FALSE
"hao_2025_self_efficacy",2,202,6,620,"Original Relationality","ok",6,0.229032258064516,6,8.43200000000002,FALSE
"hao_2025_self_efficacy",2,202,6,620,"Recursive Relationality","ok",6,0.266129032258065,6,1.78099999999995,FALSE
"hao_2025_self_efficacy",2,202,6,620,"Ensemble","ok",5,0.293548387096774,5,0.30399999999986,FALSE
"hao_2025_self_efficacy",3,303,6,620,"eJaccard","ok",4,0.324193548387097,4,0.658999999999878,FALSE
"hao_2025_self_efficacy",3,303,6,620,"Podani","ok",6,0.256451612903226,6,12.586,FALSE
"hao_2025_self_efficacy",3,303,6,620,"Euclidean","ok",3,0.503225806451613,3,0.504000000000133,FALSE
"hao_2025_self_efficacy",3,303,6,620,"Cosine","ok",4,0.279032258064516,4,0.239999999999782,FALSE
"hao_2025_self_efficacy",3,303,6,620,"eDice","ok",4,0.343548387096774,4,1.14400000000001,FALSE
"hao_2025_self_efficacy",3,303,6,620,"Correlation","ok",9,0.180645161290323,8,0.102000000000089,FALSE
"hao_2025_self_efficacy",3,303,6,620,"ACE","ok",19,0.174193548387097,8,403.412,FALSE
"hao_2025_self_efficacy",3,303,6,620,"Original Relationality","ok",6,0.235483870967742,5,12.655,FALSE
"hao_2025_self_efficacy",3,303,6,620,"Recursive Relationality","ok",4,0.287096774193548,4,3.04999999999995,FALSE
"hao_2025_self_efficacy",3,303,6,620,"Ensemble","ok",5,0.290322580645161,5,0.365000000000236,FALSE
"herrera_2018_se_d_items",1,101,8,405,"eJaccard","ok",3,0.469135802469136,3,0.298999999999978,FALSE
"herrera_2018_se_d_items",1,101,8,405,"Podani","ok",3,0.481481481481481,3,8.79600000000028,FALSE
"herrera_2018_se_d_items",1,101,8,405,"Euclidean","ok",5,0.259259259259259,5,0.251999999999953,FALSE
"herrera_2018_se_d_items",1,101,8,405,"Cosine","ok",4,0.385185185185185,4,0.148999999999887,FALSE
"herrera_2018_se_d_items",1,101,8,405,"eDice","ok",3,0.533333333333333,3,0.259000000000015,FALSE
"herrera_2018_se_d_items",1,101,8,405,"Correlation","ok",5,0.316049382716049,5,0.0830000000000837,FALSE
"herrera_2018_se_d_items",1,101,8,405,"ACE","ok",4,0.330864197530864,4,182.765,FALSE
"herrera_2018_se_d_items",1,101,8,405,"Original Relationality","ok",3,0.51358024691358,3,3.62100000000009,FALSE
"herrera_2018_se_d_items",1,101,8,405,"Recursive Relationality","ok",4,0.34320987654321,4,1.48199999999997,FALSE
"herrera_2018_se_d_items",1,101,8,405,"Ensemble","ok",3,0.437037037037037,3,0.119999999999891,FALSE
"herrera_2018_se_d_items",2,202,8,405,"eJaccard","ok",3,0.437037037037037,3,0.264999999999873,FALSE
"herrera_2018_se_d_items",2,202,8,405,"Podani","ok",3,0.397530864197531,3,10.5549999999998,FALSE
"herrera_2018_se_d_items",2,202,8,405,"Euclidean","ok",3,0.407407407407407,3,0.356999999999971,FALSE
"herrera_2018_se_d_items",2,202,8,405,"Cosine","ok",4,0.390123456790123,3,0.135000000000218,FALSE
"herrera_2018_se_d_items",2,202,8,405,"eDice","ok",2,0.550617283950617,2,0.284000000000106,FALSE
"herrera_2018_se_d_items",2,202,8,405,"Correlation","ok",4,0.333333333333333,4,0.0859999999997854,FALSE
"herrera_2018_se_d_items",2,202,8,405,"ACE","ok",5,0.281481481481481,5,200.074,FALSE
"herrera_2018_se_d_items",2,202,8,405,"Original Relationality","ok",4,0.320987654320988,4,4.55499999999984,FALSE
"herrera_2018_se_d_items",2,202,8,405,"Recursive Relationality","ok",3,0.459259259259259,3,1.52700000000004,FALSE
"herrera_2018_se_d_items",2,202,8,405,"Ensemble","ok",3,0.602469135802469,2,0.148000000000138,FALSE
"herrera_2018_se_d_items",3,303,8,405,"eJaccard","ok",4,0.501234567901235,3,0.240999999999985,FALSE
"herrera_2018_se_d_items",3,303,8,405,"Podani","ok",4,0.4,3,5.74099999999999,FALSE
"herrera_2018_se_d_items",3,303,8,405,"Euclidean","ok",3,0.409876543209877,3,0.264999999999873,FALSE
"herrera_2018_se_d_items",3,303,8,405,"Cosine","ok",4,0.377777777777778,4,0.144999999999982,FALSE
"herrera_2018_se_d_items",3,303,8,405,"eDice","ok",3,0.516049382716049,3,0.960000000000036,FALSE
"herrera_2018_se_d_items",3,303,8,405,"Correlation","ok",5,0.298765432098765,5,0.0630000000001019,FALSE
"herrera_2018_se_d_items",3,303,8,405,"ACE","ok",5,0.375308641975309,4,126.448,FALSE
"herrera_2018_se_d_items",3,303,8,405,"Original Relationality","ok",4,0.340740740740741,4,3.98500000000013,FALSE
"herrera_2018_se_d_items",3,303,8,405,"Recursive Relationality","ok",3,0.461728395061728,3,1.56799999999976,FALSE
"herrera_2018_se_d_items",3,303,8,405,"Ensemble","ok",3,0.441975308641975,3,0.139000000000124,FALSE
"imos_1994",1,101,6,363,"eJaccard","ok",4,0.330578512396694,4,0.812000000000012,FALSE
"imos_1994",1,101,6,363,"Podani","ok",5,0.325068870523416,5,4.87700000000007,FALSE
"imos_1994",1,101,6,363,"Euclidean","ok",5,0.223140495867769,5,0.305999999999926,FALSE
"imos_1994",1,101,6,363,"Cosine","ok",4,0.31129476584022,4,0.09699999999998,FALSE
"imos_1994",1,101,6,363,"eDice","ok",4,0.316804407713499,4,0.241000000000099,FALSE
"imos_1994",1,101,6,363,"Correlation","ok",8,0.209366391184573,8,0.0519999999999072,FALSE
"imos_1994",1,101,6,363,"ACE","ok",10,0.173553719008264,8,135.114,FALSE
"imos_1994",1,101,6,363,"Original Relationality","ok",3,0.352617079889807,3,4.71699999999998,FALSE
"imos_1994",1,101,6,363,"Recursive Relationality","ok",5,0.267217630853994,5,0.911000000000058,FALSE
"imos_1994",1,101,6,363,"Ensemble","ok",5,0.269972451790634,5,0.113999999999919,FALSE
"imos_1994",2,202,6,363,"eJaccard","ok",5,0.242424242424242,5,0.26400000000001,FALSE
"imos_1994",2,202,6,363,"Podani","ok",5,0.305785123966942,5,3.52800000000002,FALSE
"imos_1994",2,202,6,363,"Euclidean","ok",5,0.242424242424242,5,0.230999999999995,FALSE
"imos_1994",2,202,6,363,"Cosine","ok",5,0.283746556473829,5,0.108999999999924,FALSE
"imos_1994",2,202,6,363,"eDice","ok",4,0.319559228650138,4,0.256000000000085,FALSE
"imos_1994",2,202,6,363,"Correlation","ok",8,0.209366391184573,8,0.0789999999999509,FALSE
"imos_1994",2,202,6,363,"ACE","ok",9,0.184573002754821,8,146.268,FALSE
"imos_1994",2,202,6,363,"Original Relationality","ok",4,0.347107438016529,4,4.49400000000003,FALSE
"imos_1994",2,202,6,363,"Recursive Relationality","ok",4,0.316804407713499,4,0.792999999999893,FALSE
"imos_1994",2,202,6,363,"Ensemble","ok",4,0.349862258953168,4,0.122000000000071,FALSE
"imos_1994",3,303,6,363,"eJaccard","ok",5,0.272727272727273,5,0.218000000000075,FALSE
"imos_1994",3,303,6,363,"Podani","ok",5,0.319559228650138,5,3.548,FALSE
"imos_1994",3,303,6,363,"Euclidean","ok",5,0.242424242424242,5,0.259999999999991,FALSE
"imos_1994",3,303,6,363,"Cosine","ok",5,0.31404958677686,5,0.115999999999985,FALSE
"imos_1994",3,303,6,363,"eDice","ok",4,0.330578512396694,4,0.177999999999997,FALSE
"imos_1994",3,303,6,363,"Correlation","ok",8,0.203856749311295,8,0.0489999999999782,FALSE
"imos_1994",3,303,6,363,"ACE","ok",9,0.176308539944904,8,145.462,FALSE
"imos_1994",3,303,6,363,"Original Relationality","ok",4,0.338842975206612,4,4.673,FALSE
"imos_1994",3,303,6,363,"Recursive Relationality","ok",5,0.25068870523416,5,0.875999999999976,FALSE
"imos_1994",3,303,6,363,"Ensemble","ok",5,0.239669421487603,5,0.11099999999999,FALSE
"imos_1997",1,101,6,441,"eJaccard","ok",3,0.496598639455782,3,0.601000000000113,FALSE
"imos_1997",1,101,6,441,"Podani","ok",5,0.303854875283447,5,5.35100000000011,FALSE
"imos_1997",1,101,6,441,"Euclidean","ok",5,0.251700680272109,5,0.375,FALSE
"imos_1997",1,101,6,441,"Cosine","ok",5,0.385487528344671,4,0.134000000000015,FALSE
"imos_1997",1,101,6,441,"eDice","ok",3,0.489795918367347,3,0.281999999999698,FALSE
"imos_1997",1,101,6,441,"Correlation","ok",7,0.206349206349206,7,0.829999999999927,FALSE
"imos_1997",1,101,6,441,"ACE","ok",8,0.247165532879819,8,214.769,FALSE
"imos_1997",1,101,6,441,"Original Relationality","ok",4,0.349206349206349,4,6.45299999999997,FALSE
"imos_1997",1,101,6,441,"Recursive Relationality","ok",5,0.249433106575964,5,1.12300000000005,FALSE
"imos_1997",1,101,6,441,"Ensemble","ok",4,0.433106575963719,4,0.177000000000135,FALSE
"imos_1997",2,202,6,441,"eJaccard","ok",3,0.487528344671202,3,1.00300000000016,FALSE
"imos_1997",2,202,6,441,"Podani","ok",5,0.324263038548753,5,5.13900000000012,FALSE
"imos_1997",2,202,6,441,"Euclidean","ok",6,0.210884353741497,6,0.420000000000073,FALSE
"imos_1997",2,202,6,441,"Cosine","ok",4,0.410430839002268,4,0.151999999999589,FALSE
"imos_1997",2,202,6,441,"eDice","ok",3,0.476190476190476,3,0.288000000000011,FALSE
"imos_1997",2,202,6,441,"Correlation","ok",7,0.201814058956916,7,0.0869999999999891,FALSE
"imos_1997",2,202,6,441,"ACE","ok",8,0.192743764172336,8,218.247,FALSE
"imos_1997",2,202,6,441,"Original Relationality","ok",4,0.331065759637188,4,6.41800000000012,FALSE
"imos_1997",2,202,6,441,"Recursive Relationality","ok",3,0.410430839002268,3,1.22299999999996,FALSE
"imos_1997",2,202,6,441,"Ensemble","ok",3,0.430839002267574,3,0.197999999999865,FALSE
"imos_1997",3,303,6,441,"eJaccard","ok",3,0.487528344671202,3,0.31899999999996,FALSE
"imos_1997",3,303,6,441,"Podani","ok",4,0.385487528344671,4,5.24400000000014,FALSE
"imos_1997",3,303,6,441,"Euclidean","ok",6,0.210884353741497,6,0.364999999999782,FALSE
"imos_1997",3,303,6,441,"Cosine","ok",5,0.385487528344671,4,0.188000000000102,FALSE
"imos_1997",3,303,6,441,"eDice","ok",3,0.489795918367347,3,0.338999999999942,FALSE
"imos_1997",3,303,6,441,"Correlation","ok",6,0.222222222222222,5,0.0749999999998181,FALSE
"imos_1997",3,303,6,441,"ACE","ok",8,0.195011337868481,8,226.729,FALSE
"imos_1997",3,303,6,441,"Original Relationality","ok",4,0.390022675736961,4,6.27500000000009,FALSE
"imos_1997",3,303,6,441,"Recursive Relationality","ok",4,0.392290249433107,4,1.30099999999993,FALSE
"imos_1997",3,303,6,441,"Ensemble","ok",4,0.414965986394558,4,0.179000000000087,FALSE
"imos_2001",1,101,6,441,"eJaccard","ok",4,0.426303854875283,4,0.333000000000027,FALSE
"imos_2001",1,101,6,441,"Podani","ok",4,0.276643990929705,4,7.24299999999999,FALSE
"imos_2001",1,101,6,441,"Euclidean","ok",4,0.380952380952381,4,0.995999999999981,FALSE
"imos_2001",1,101,6,441,"Cosine","ok",4,0.376417233560091,4,0.158000000000015,FALSE
"imos_2001",1,101,6,441,"eDice","ok",3,0.501133786848073,3,0.322999999999979,FALSE
"imos_2001",1,101,6,441,"Correlation","ok",5,0.260770975056689,5,0.0920000000000414,FALSE
"imos_2001",1,101,6,441,"ACE","ok",8,0.229024943310658,6,207.197,FALSE
"imos_2001",1,101,6,441,"Original Relationality","ok",3,0.390022675736961,3,6.45300000000003,FALSE
"imos_2001",1,101,6,441,"Recursive Relationality","ok",4,0.324263038548753,4,1.25400000000002,FALSE
"imos_2001",1,101,6,441,"Ensemble","ok",4,0.321995464852608,4,0.192999999999984,FALSE
"imos_2001",2,202,6,441,"eJaccard","ok",4,0.426303854875283,4,0.386999999999944,FALSE
"imos_2001",2,202,6,441,"Podani","ok",4,0.27437641723356,4,5.03600000000006,FALSE
"imos_2001",2,202,6,441,"Euclidean","ok",3,0.360544217687075,3,1.03399999999999,FALSE
"imos_2001",2,202,6,441,"Cosine","ok",4,0.36734693877551,4,0.63799999999992,FALSE
"imos_2001",2,202,6,441,"eDice","ok",3,0.501133786848073,3,0.270000000000095,FALSE
"imos_2001",2,202,6,441,"Correlation","ok",5,0.260770975056689,5,0.0989999999999327,FALSE
"imos_2001",2,202,6,441,"ACE","ok",8,0.249433106575964,6,217.459,FALSE
"imos_2001",2,202,6,441,"Original Relationality","ok",3,0.394557823129252,3,6.37399999999991,FALSE
"imos_2001",2,202,6,441,"Recursive Relationality","ok",4,0.326530612244898,4,1.14200000000005,FALSE
"imos_2001",2,202,6,441,"Ensemble","ok",4,0.333333333333333,4,0.17999999999995,FALSE
"imos_2001",3,303,6,441,"eJaccard","ok",4,0.417233560090703,4,0.34699999999998,FALSE
"imos_2001",3,303,6,441,"Podani","ok",4,0.287981859410431,4,5.22200000000009,FALSE
"imos_2001",3,303,6,441,"Euclidean","ok",4,0.287981859410431,4,0.421999999999912,FALSE
"imos_2001",3,303,6,441,"Cosine","ok",4,0.401360544217687,4,0.161000000000058,FALSE
"imos_2001",3,303,6,441,"eDice","ok",3,0.510204081632653,3,0.293999999999983,FALSE
"imos_2001",3,303,6,441,"Correlation","ok",6,0.226757369614512,6,0.0850000000000364,FALSE
"imos_2001",3,303,6,441,"ACE","ok",8,0.233560090702948,6,218.129,FALSE
"imos_2001",3,303,6,441,"Original Relationality","ok",3,0.401360544217687,3,6.38499999999999,FALSE
"imos_2001",3,303,6,441,"Recursive Relationality","ok",4,0.365079365079365,4,1.69499999999994,FALSE
"imos_2001",3,303,6,441,"Ensemble","ok",4,0.349206349206349,4,0.197000000000003,FALSE
"imos_2003",1,101,6,442,"eJaccard","ok",4,0.357466063348416,4,1.23099999999977,FALSE
"imos_2003",1,101,6,442,"Podani","ok",4,0.404977375565611,4,7.04600000000028,FALSE
"imos_2003",1,101,6,442,"Euclidean","ok",5,0.262443438914027,5,0.346000000000004,FALSE
"imos_2003",1,101,6,442,"Cosine","ok",4,0.305429864253394,4,0.829999999999927,FALSE
"imos_2003",1,101,6,442,"eDice","ok",4,0.366515837104072,4,0.282000000000153,FALSE
"imos_2003",1,101,6,442,"Correlation","ok",7,0.31447963800905,5,0.118999999999687,FALSE
"imos_2003",1,101,6,442,"ACE","ok",12,0.309954751131222,5,217.631,FALSE
"imos_2003",1,101,6,442,"Original Relationality","ok",4,0.321266968325792,4,5.7199999999998,FALSE
"imos_2003",1,101,6,442,"Recursive Relationality","ok",4,0.278280542986425,4,1.24400000000014,FALSE
"imos_2003",1,101,6,442,"Ensemble","ok",4,0.309954751131222,4,0.201999999999771,FALSE
"imos_2003",2,202,6,442,"eJaccard","ok",4,0.357466063348416,4,0.197999999999865,FALSE
"imos_2003",2,202,6,442,"Podani","ok",3,0.418552036199095,3,4.02399999999989,FALSE
"imos_2003",2,202,6,442,"Euclidean","ok",5,0.262443438914027,5,0.264000000000124,FALSE
"imos_2003",2,202,6,442,"Cosine","ok",4,0.305429864253394,4,0.0979999999999563,FALSE
"imos_2003",2,202,6,442,"eDice","ok",4,0.366515837104072,4,0.256000000000313,FALSE
"imos_2003",2,202,6,442,"Correlation","ok",7,0.309954751131222,5,0.0599999999999454,FALSE
"imos_2003",2,202,6,442,"ACE","ok",12,0.309954751131222,5,155.994,FALSE
"imos_2003",2,202,6,442,"Original Relationality","ok",4,0.32579185520362,4,4.07199999999966,FALSE
"imos_2003",2,202,6,442,"Recursive Relationality","ok",4,0.282805429864253,4,0.785000000000309,FALSE
"imos_2003",2,202,6,442,"Ensemble","ok",4,0.312217194570136,4,0.135999999999967,FALSE
"imos_2003",3,303,6,442,"eJaccard","ok",4,0.355203619909502,4,0.306999999999789,FALSE
"imos_2003",3,303,6,442,"Podani","ok",4,0.334841628959276,4,5.1550000000002,FALSE
"imos_2003",3,303,6,442,"Euclidean","ok",5,0.262443438914027,5,0.373999999999796,FALSE
"imos_2003",3,303,6,442,"Cosine","ok",4,0.346153846153846,4,0.133000000000266,FALSE
"imos_2003",3,303,6,442,"eDice","ok",4,0.366515837104072,4,0.315000000000055,FALSE
"imos_2003",3,303,6,442,"Correlation","ok",7,0.309954751131222,5,0.103000000000065,FALSE
"imos_2003",3,303,6,442,"ACE","ok",13,0.31447963800905,5,224.401,FALSE
"imos_2003",3,303,6,442,"Original Relationality","ok",4,0.323529411764706,4,6.44300000000021,FALSE
"imos_2003",3,303,6,442,"Recursive Relationality","ok",4,0.280542986425339,4,1.85399999999981,FALSE
"imos_2003",3,303,6,442,"Ensemble","ok",4,0.309954751131222,4,0.174000000000433,FALSE
